EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator,Display,Direction,Timestamp
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,125,0,Arrow,Right,1054682
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,126,0,Arrow,Right,1054830
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,127,0,Arrow,Right,1054978
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,128,0,Arrow,Right,1055125
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,129,0,Arrow,Right,1055272
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,130,0,Arrow,Right,1055420
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,131,0,Arrow,Right,1055568
-3826.98,-3852.99,-3852.19,-3850.04,-3840.39,-3816.16,-3850.22,-3830.46,0.0698242,0.972168,-0.176025,-0.823975,1.06812,0.854492,66.6667,132,0,Arrow,Right,1055828
3658.89,3635.11,3633.41,3635.82,3647.54,3672.66,3636,3656.48,0.0681152,0.972656,-0.171143,-1.86157,1.40381,1.86157,66.6667,133,1,Arrow,Right,1055983
3658.89,3634.93,3633.59,3635.82,3647.89,3672.3,3636.09,3656.21,0.0678711,0.97168,-0.169434,-1.7395,1.40381,1.80054,66.6667,134,1,Arrow,Right,1057860
